x,y,theta
0.000000000000000000e+00,0.000000000000000000e+00,2.191540483131198869e+00
1.000000000000000000e+00,0.000000000000000000e+00,2.750528971467590011e+00
2.000000000000000000e+00,0.000000000000000000e+00,2.906463379918262646e+00
3.000000000000000000e+00,0.000000000000000000e+00,2.905480935180076330e+00
4.000000000000000000e+00,0.000000000000000000e+00,2.586981646088091225e+00
5.000000000000000000e+00,0.000000000000000000e+00,2.780125191155590869e+00
6.000000000000000000e+00,0.000000000000000000e+00,2.726665483702526593e+00
7.000000000000000000e+00,0.000000000000000000e+00,2.157819513490840890e+00
8.000000000000000000e+00,0.000000000000000000e+00,2.241387118618900942e+00
9.000000000000000000e+00,0.000000000000000000e+00,2.142297998585386942e+00
1.000000000000000000e+01,0.000000000000000000e+00,1.710701039430835735e+00
1.100000000000000000e+01,0.000000000000000000e+00,1.896629616482766956e+00
1.200000000000000000e+01,0.000000000000000000e+00,1.985314424188509896e+00
1.300000000000000000e+01,0.000000000000000000e+00,1.836977927406328703e+00
1.400000000000000000e+01,0.000000000000000000e+00,1.330710358011086392e+00
1.500000000000000000e+01,0.000000000000000000e+00,1.119547608444974252e+00
1.600000000000000000e+01,0.000000000000000000e+00,1.389222895834188343e+00
1.700000000000000000e+01,0.000000000000000000e+00,1.488015986891912057e+00
1.800000000000000000e+01,0.000000000000000000e+00,1.425705538906093750e+00
1.900000000000000000e+01,0.000000000000000000e+00,9.546173497162993016e-01
2.000000000000000000e+01,0.000000000000000000e+00,1.701200188806527791e+00
2.100000000000000000e+01,0.000000000000000000e+00,1.862605381342252286e+00
2.200000000000000000e+01,0.000000000000000000e+00,1.285811013107251988e+00
2.300000000000000000e+01,0.000000000000000000e+00,1.926572349137251727e+00
2.400000000000000000e+01,0.000000000000000000e+00,1.712132789466537020e+00
2.500000000000000000e+01,0.000000000000000000e+00,1.695277440751128850e+00
2.600000000000000000e+01,0.000000000000000000e+00,2.184570524597925001e+00
2.700000000000000000e+01,0.000000000000000000e+00,1.499478348036642039e+00
2.800000000000000000e+01,0.000000000000000000e+00,1.814763723726787958e+00
2.900000000000000000e+01,0.000000000000000000e+00,1.968738623770160956e+00
